subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB103625,2024-04-19,Japan,East Asia,34,Female,Basic with Ads,6.99,1,Laptop,Mobile Wallet,25,True,2026-05-30
SUB103626,2021-04-17,Turkey,Middle East,32,Male,Premium,22.99,2,Laptop,Carrier Billing,62,True,2026-05-30
SUB103627,2023-06-01,Mexico,Latin America,26,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,36,True,2026-05-30
SUB103628,2017-12-09,Brazil,Latin America,18,Female,Premium,22.99,3,Game Console,Mobile Wallet,103,True,2026-05-30
SUB103629,2024-02-10,United States,North America,64,Male,Basic with Ads,6.99,1,Laptop,Debit Card,28,True,2026-05-30
SUB103630,2023-11-21,United States,North America,40,Male,Premium,22.99,2,Smart TV,PayPal,30,True,2026-05-30
SUB103631,2023-08-30,Indonesia,Southeast Asia,33,Male,Standard,15.49,1,Smart TV,Carrier Billing,33,False,2024-11-24
SUB103632,2024-11-08,Brazil,Latin America,63,Male,Premium,22.99,2,Tablet,Credit Card,19,True,2026-05-30
SUB103633,2021-06-09,United Kingdom,Europe,24,Female,Standard,15.49,1,Smart TV,Mobile Wallet,60,True,2026-05-30
SUB103634,2023-01-23,Japan,East Asia,43,Male,Basic with Ads,6.99,1,Game Console,Debit Card,40,False,2026-03-23
SUB103635,2023-08-26,United States,North America,19,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,33,False,2024-08-31
SUB103636,2026-02-05,Canada,North America,45,Female,Standard,15.49,1,Game Console,Mobile Wallet,3,True,2026-05-30
SUB103637,2024-04-23,United States,North America,21,Female,Standard,15.49,2,Smart TV,Credit Card,25,True,2026-05-30
SUB103638,2024-10-28,Germany,Europe,42,Female,Premium,22.99,1,Tablet,Credit Card,19,True,2026-05-30
SUB103639,2021-11-11,Japan,East Asia,61,Female,Basic with Ads,6.99,1,Streaming Stick,Debit Card,55,False,2024-03-16
SUB103640,2023-10-13,India,South Asia,37,Female,Standard,15.49,1,Smart TV,Credit Card,32,False,2025-08-29
SUB103641,2023-06-09,United States,North America,13,Male,Standard,15.49,1,Tablet,Credit Card,36,True,2026-05-30
SUB103642,2025-07-13,Germany,Europe,36,Female,Premium,22.99,4,Tablet,Debit Card,10,True,2026-05-30
SUB103643,2021-01-09,United States,North America,42,Female,Basic with Ads,6.99,1,Tablet,Debit Card,65,True,2026-05-30
SUB103644,2021-10-06,United States,North America,47,Female,Standard,15.49,1,Smart TV,PayPal,56,True,2026-05-30
SUB103645,2018-04-15,France,Europe,55,Male,Standard,15.49,2,Tablet,PayPal,98,True,2026-05-30
SUB103646,2022-09-03,India,South Asia,55,Female,Standard,15.49,2,Streaming Stick,Mobile Wallet,45,True,2026-05-30
SUB103647,2026-04-24,United Kingdom,Europe,34,Male,Standard,15.49,2,Smart TV,PayPal,1,False,2026-05-27
SUB103648,2024-11-24,United States,North America,27,Female,Standard,15.49,2,Tablet,Credit Card,18,True,2026-05-30
SUB103649,2022-06-12,Italy,Europe,21,Male,Premium,22.99,4,Smart TV,Credit Card,48,True,2026-05-30
SUB103650,2018-02-13,India,South Asia,28,Male,Standard,15.49,2,Smart TV,Debit Card,101,False,2022-11-25
SUB103651,2020-09-19,United States,North America,42,Female,Premium,22.99,4,Mobile,Credit Card,69,True,2026-05-30
SUB103652,2021-01-18,India,South Asia,18,Undisclosed,Standard,15.49,1,Streaming Stick,Mobile Wallet,65,True,2026-05-30
SUB103653,2025-11-13,United States,North America,23,Female,Standard,15.49,1,Laptop,PayPal,6,True,2026-05-30
SUB103654,2017-04-04,India,South Asia,43,Female,Premium,22.99,2,Streaming Stick,Mobile Wallet,111,True,2026-05-30
SUB103655,2023-01-21,United States,North America,27,Female,Premium,22.99,3,Mobile,Credit Card,40,True,2026-05-30
SUB103656,2020-01-13,United States,North America,40,Male,Basic with Ads,6.99,1,Laptop,Credit Card,77,True,2026-05-30
SUB103657,2020-04-08,United Kingdom,Europe,25,Female,Standard,15.49,1,Laptop,Debit Card,74,True,2026-05-30
SUB103658,2026-05-24,Turkey,Middle East,39,Male,Basic with Ads,6.99,1,Smart TV,PayPal,1,True,2026-05-30
SUB103659,2020-07-09,United States,North America,25,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,71,True,2026-05-30
SUB103660,2025-05-18,United States,North America,13,Male,Premium,22.99,3,Smart TV,Credit Card,12,True,2026-05-30
SUB103661,2025-11-25,Nigeria,Africa,48,Male,Premium,22.99,2,Mobile,Debit Card,6,True,2026-05-30
SUB103662,2023-06-20,Turkey,Middle East,26,Female,Standard,15.49,1,Mobile,Debit Card,35,False,2023-10-24
SUB103663,2026-05-27,Mexico,Latin America,32,Male,Standard,15.49,1,Smart TV,Gift Card,1,True,2026-05-30
SUB103664,2022-07-12,United States,North America,27,Male,Premium,22.99,1,Smart TV,Debit Card,47,False,2024-07-13
SUB103665,2021-08-22,United Kingdom,Europe,43,Female,Premium,22.99,3,Tablet,Debit Card,58,True,2026-05-30
SUB103666,2020-10-09,United States,North America,40,Female,Premium,22.99,2,Smart TV,PayPal,68,True,2026-05-30
SUB103667,2022-01-17,United States,North America,43,Female,Premium,22.99,3,Laptop,Debit Card,53,True,2026-05-30
SUB103668,2023-12-29,United Kingdom,Europe,28,Female,Standard,15.49,1,Mobile,Debit Card,29,False,2025-09-04
SUB103669,2024-05-22,Japan,East Asia,35,Male,Basic with Ads,6.99,1,Smart TV,Carrier Billing,24,True,2026-05-30
SUB103670,2022-05-26,India,South Asia,41,Male,Basic with Ads,6.99,1,Laptop,Credit Card,48,True,2026-05-30
SUB103671,2025-10-13,Brazil,Latin America,56,Male,Basic with Ads,6.99,1,Tablet,Mobile Wallet,7,True,2026-05-30
SUB103672,2017-04-24,India,South Asia,39,Female,Standard,15.49,1,Mobile,Debit Card,110,True,2026-05-30
SUB103673,2024-06-10,India,South Asia,22,Male,Basic with Ads,6.99,1,Mobile,Debit Card,24,True,2026-05-30
SUB103674,2024-10-19,Germany,Europe,39,Female,Standard,15.49,2,Smart TV,PayPal,19,True,2026-05-30
SUB103675,2025-07-12,Turkey,Middle East,33,Male,Premium,22.99,3,Streaming Stick,Debit Card,10,True,2026-05-30
SUB103676,2024-07-20,India,South Asia,13,Male,Premium,22.99,1,Game Console,Debit Card,22,True,2026-05-30
SUB103677,2025-05-23,Japan,East Asia,13,Male,Basic with Ads,6.99,1,Streaming Stick,Gift Card,12,False,2026-01-10
SUB103678,2020-10-11,India,South Asia,35,Undisclosed,Basic with Ads,6.99,1,Laptop,Debit Card,68,True,2026-05-30
SUB103679,2022-06-14,United States,North America,36,Female,Premium,22.99,1,Laptop,Carrier Billing,48,True,2026-05-30
SUB103680,2023-08-27,France,Europe,32,Male,Premium,22.99,3,Game Console,Mobile Wallet,33,True,2026-05-30
SUB103681,2022-12-26,United States,North America,47,Male,Premium,22.99,3,Game Console,Debit Card,41,True,2026-05-30
SUB103682,2020-02-29,United Kingdom,Europe,23,Female,Premium,22.99,3,Game Console,Mobile Wallet,76,False,2023-03-12
SUB103683,2023-10-09,South Korea,East Asia,17,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,32,True,2026-05-30
SUB103684,2026-04-21,United States,North America,25,Female,Premium,22.99,1,Tablet,Debit Card,1,True,2026-05-30
SUB103685,2023-06-27,United States,North America,28,Male,Basic with Ads,6.99,1,Mobile,Credit Card,35,False,2025-05-14
SUB103686,2020-03-08,India,South Asia,35,Female,Basic with Ads,6.99,1,Tablet,Mobile Wallet,75,False,2023-07-25
SUB103687,2022-01-14,Indonesia,Southeast Asia,25,Female,Standard,15.49,1,Smart TV,Debit Card,53,False,2022-11-06
SUB103688,2022-12-16,Brazil,Latin America,13,Male,Premium,22.99,4,Mobile,Debit Card,42,True,2026-05-30
SUB103689,2019-01-04,United Kingdom,Europe,13,Female,Standard,15.49,1,Streaming Stick,Credit Card,90,True,2026-05-30
SUB103690,2020-06-12,United States,North America,37,Female,Basic with Ads,6.99,1,Mobile,Credit Card,72,False,2023-08-31
SUB103691,2025-06-06,Brazil,Latin America,21,Male,Premium,22.99,4,Smart TV,Credit Card,12,True,2026-05-30
SUB103692,2021-01-19,United States,North America,13,Male,Basic with Ads,6.99,1,Streaming Stick,Credit Card,65,True,2026-05-30
SUB103693,2026-04-29,Japan,East Asia,44,Female,Premium,22.99,2,Smart TV,Debit Card,1,True,2026-05-30
SUB103694,2023-12-08,France,Europe,56,Male,Premium,22.99,3,Game Console,PayPal,30,True,2026-05-30
SUB103695,2025-06-26,United Kingdom,Europe,34,Undisclosed,Basic with Ads,6.99,1,Smart TV,Credit Card,11,True,2026-05-30
SUB103696,2022-12-24,India,South Asia,39,Female,Standard,15.49,1,Mobile,PayPal,41,False,2025-08-07
SUB103697,2026-05-13,United States,North America,39,Undisclosed,Basic with Ads,6.99,1,Smart TV,Debit Card,1,True,2026-05-30
SUB103698,2020-07-17,United States,North America,13,Undisclosed,Premium,22.99,4,Game Console,Credit Card,71,True,2026-05-30
SUB103699,2020-11-29,United Kingdom,Europe,47,Female,Premium,22.99,4,Laptop,PayPal,67,True,2026-05-30
SUB103700,2022-09-27,Turkey,Middle East,52,Male,Standard,15.49,2,Smart TV,Mobile Wallet,44,True,2026-05-30
SUB103701,2019-10-05,United States,North America,59,Male,Standard,15.49,2,Tablet,Debit Card,81,True,2026-05-30
SUB103702,2021-09-15,Japan,East Asia,30,Male,Standard,15.49,2,Streaming Stick,PayPal,57,True,2026-05-30
SUB103703,2021-01-03,Mexico,Latin America,21,Female,Standard,15.49,1,Streaming Stick,Carrier Billing,65,True,2026-05-30
SUB103704,2023-03-11,United States,North America,53,Male,Standard,15.49,2,Smart TV,Carrier Billing,39,True,2026-05-30
SUB103705,2020-01-10,United States,North America,42,Female,Premium,22.99,4,Tablet,Debit Card,77,True,2026-05-30
SUB103706,2023-06-16,India,South Asia,47,Male,Standard,15.49,1,Game Console,Credit Card,36,False,2025-12-31
SUB103707,2021-04-30,Mexico,Latin America,27,Female,Premium,22.99,4,Streaming Stick,Credit Card,61,True,2026-05-30
SUB103708,2018-08-31,United Kingdom,Europe,39,Male,Basic with Ads,6.99,1,Streaming Stick,Debit Card,94,True,2026-05-30
SUB103709,2023-02-13,Spain,Europe,22,Male,Standard,15.49,2,Game Console,Mobile Wallet,40,True,2026-05-30
SUB103710,2024-09-13,Italy,Europe,35,Male,Basic with Ads,6.99,1,Game Console,Mobile Wallet,20,False,2025-07-24
SUB103711,2025-01-23,France,Europe,31,Female,Standard,15.49,1,Smart TV,Mobile Wallet,16,True,2026-05-30
SUB103712,2021-10-05,Egypt,Middle East,66,Female,Standard,15.49,1,Streaming Stick,Credit Card,56,True,2026-05-30
SUB103713,2024-05-21,France,Europe,43,Female,Premium,22.99,3,Tablet,PayPal,24,True,2026-05-30
SUB103714,2020-01-17,Canada,North America,13,Undisclosed,Basic with Ads,6.99,1,Smart TV,PayPal,77,True,2026-05-30
SUB103715,2021-10-01,Canada,North America,35,Male,Premium,22.99,2,Mobile,PayPal,56,True,2026-05-30
SUB103716,2022-07-11,Spain,Europe,40,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,47,True,2026-05-30
SUB103717,2024-01-21,Germany,Europe,29,Male,Standard,15.49,1,Laptop,Gift Card,28,True,2026-05-30
SUB103718,2025-09-29,Argentina,Latin America,21,Male,Standard,15.49,2,Smart TV,Credit Card,8,True,2026-05-30
SUB103719,2025-03-15,South Korea,East Asia,44,Female,Premium,22.99,2,Smart TV,Credit Card,14,True,2026-05-30
SUB103720,2024-08-21,Brazil,Latin America,23,Female,Standard,15.49,1,Laptop,Carrier Billing,21,True,2026-05-30
SUB103721,2024-12-03,South Korea,East Asia,43,Female,Basic with Ads,6.99,1,Tablet,Mobile Wallet,18,True,2026-05-30
SUB103722,2024-12-30,Canada,North America,22,Male,Basic with Ads,6.99,1,Mobile,Debit Card,17,False,2025-07-11
SUB103723,2020-01-21,United Kingdom,Europe,29,Male,Premium,22.99,4,Laptop,Debit Card,77,False,2022-07-29
SUB103724,2025-03-10,Canada,North America,48,Female,Premium,22.99,3,Laptop,Credit Card,14,True,2026-05-30
SUB103725,2021-09-19,Germany,Europe,42,Male,Premium,22.99,3,Mobile,Mobile Wallet,57,True,2026-05-30
SUB103726,2019-02-19,Indonesia,Southeast Asia,36,Male,Standard,15.49,2,Laptop,Debit Card,88,True,2026-05-30
SUB103727,2024-05-11,India,South Asia,35,Male,Premium,22.99,4,Smart TV,Debit Card,25,True,2026-05-30
SUB103728,2024-01-23,Spain,Europe,37,Male,Standard,15.49,2,Streaming Stick,Debit Card,28,True,2026-05-30
SUB103729,2025-09-24,France,Europe,25,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,8,True,2026-05-30
SUB103730,2022-10-01,Argentina,Latin America,16,Male,Basic with Ads,6.99,1,Mobile,Debit Card,44,False,2025-11-29
SUB103731,2021-04-22,Nigeria,Africa,43,Male,Standard,15.49,2,Game Console,Credit Card,62,False,2025-05-10
SUB103732,2025-08-03,Japan,East Asia,55,Female,Premium,22.99,4,Mobile,Mobile Wallet,10,True,2026-05-30
SUB103733,2018-12-12,Japan,East Asia,43,Male,Standard,15.49,2,Smart TV,Credit Card,90,True,2026-05-30
SUB103734,2019-12-09,United States,North America,39,Female,Basic with Ads,6.99,1,Tablet,Debit Card,78,True,2026-05-30
SUB103735,2023-06-27,Thailand,Southeast Asia,20,Male,Standard,15.49,2,Smart TV,Debit Card,35,False,2026-03-01
SUB103736,2016-06-19,India,South Asia,47,Male,Basic with Ads,6.99,1,Tablet,Credit Card,121,True,2026-05-30
SUB103737,2022-10-18,Spain,Europe,42,Male,Premium,22.99,4,Smart TV,Carrier Billing,44,True,2026-05-30
SUB103738,2024-05-16,Germany,Europe,45,Female,Basic with Ads,6.99,1,Smart TV,PayPal,24,True,2026-05-30
SUB103739,2021-09-21,United Kingdom,Europe,49,Male,Premium,22.99,4,Smart TV,Debit Card,57,True,2026-05-30
SUB103740,2025-05-08,United States,North America,56,Female,Standard,15.49,1,Smart TV,PayPal,12,False,2025-07-19
SUB103741,2018-11-16,United States,North America,21,Male,Standard,15.49,2,Mobile,PayPal,91,True,2026-05-30
SUB103742,2021-05-26,Italy,Europe,19,Female,Premium,22.99,4,Tablet,Credit Card,61,True,2026-05-30
SUB103743,2022-11-13,South Korea,East Asia,37,Female,Premium,22.99,1,Game Console,Debit Card,43,True,2026-05-30
SUB103744,2024-07-05,United States,North America,24,Male,Premium,22.99,2,Mobile,Gift Card,23,True,2026-05-30
SUB103745,2018-12-18,Spain,Europe,21,Female,Standard,15.49,2,Smart TV,Credit Card,90,True,2026-05-30
SUB103746,2025-09-03,India,South Asia,51,Male,Basic with Ads,6.99,1,Mobile,Debit Card,9,True,2026-05-30
SUB103747,2022-04-12,Italy,Europe,22,Male,Basic with Ads,6.99,1,Tablet,Mobile Wallet,50,False,2026-05-11
SUB103748,2026-01-18,India,South Asia,35,Male,Standard,15.49,2,Streaming Stick,PayPal,4,True,2026-05-30
SUB103749,2022-09-28,United States,North America,14,Female,Standard,15.49,1,Smart TV,Debit Card,44,True,2026-05-30
SUB103750,2024-01-10,United States,North America,36,Female,Premium,22.99,2,Smart TV,Credit Card,29,True,2026-05-30
SUB103751,2025-02-11,South Korea,East Asia,51,Male,Premium,22.99,4,Game Console,Credit Card,15,True,2026-05-30
SUB103752,2021-01-04,United Kingdom,Europe,51,Female,Basic with Ads,6.99,1,Smart TV,Gift Card,65,True,2026-05-30
SUB103753,2024-03-17,France,Europe,49,Female,Basic with Ads,6.99,1,Laptop,Carrier Billing,26,False,2025-12-26
SUB103754,2023-07-18,South Korea,East Asia,34,Male,Standard,15.49,2,Smart TV,Debit Card,34,True,2026-05-30
SUB103755,2018-10-12,India,South Asia,50,Male,Standard,15.49,1,Mobile,Mobile Wallet,92,True,2026-05-30
SUB103756,2025-04-15,India,South Asia,41,Male,Basic with Ads,6.99,1,Mobile,Debit Card,13,True,2026-05-30
SUB103757,2017-12-14,India,South Asia,30,Female,Standard,15.49,1,Mobile,Credit Card,103,False,2024-05-11
SUB103758,2025-05-12,Australia,Oceania,40,Female,Standard,15.49,2,Laptop,Credit Card,12,True,2026-05-30
SUB103759,2020-09-07,United States,North America,47,Female,Basic with Ads,6.99,1,Mobile,PayPal,69,True,2026-05-30
SUB103760,2024-11-16,Sweden,Europe,18,Male,Standard,15.49,1,Streaming Stick,Debit Card,18,True,2026-05-30
SUB103761,2024-04-13,India,South Asia,22,Undisclosed,Basic with Ads,6.99,1,Streaming Stick,Mobile Wallet,25,True,2026-05-30
SUB103762,2026-01-14,United States,North America,34,Male,Premium,22.99,4,Smart TV,Credit Card,4,True,2026-05-30
SUB103763,2023-06-26,United States,North America,20,Male,Premium,22.99,4,Mobile,Mobile Wallet,35,True,2026-05-30
SUB103764,2025-03-10,United States,North America,19,Male,Basic with Ads,6.99,1,Mobile,Gift Card,14,False,2025-10-04
SUB103765,2024-09-03,Germany,Europe,30,Male,Standard,15.49,2,Mobile,Mobile Wallet,21,True,2026-05-30
SUB103766,2020-01-11,South Korea,East Asia,48,Male,Standard,15.49,1,Smart TV,Gift Card,77,True,2026-05-30
SUB103767,2023-12-31,India,South Asia,48,Male,Standard,15.49,1,Mobile,Credit Card,29,True,2026-05-30
SUB103768,2022-05-18,Mexico,Latin America,40,Male,Standard,15.49,1,Smart TV,Gift Card,49,True,2026-05-30
SUB103769,2023-03-10,Brazil,Latin America,38,Female,Premium,22.99,4,Smart TV,PayPal,39,False,2025-02-18
SUB103770,2020-09-01,Argentina,Latin America,63,Male,Premium,22.99,1,Laptop,Mobile Wallet,69,True,2026-05-30
SUB103771,2018-04-13,Indonesia,Southeast Asia,28,Female,Basic with Ads,6.99,1,Game Console,PayPal,99,False,2023-05-21
SUB103772,2021-05-09,Mexico,Latin America,39,Male,Standard,15.49,2,Smart TV,Debit Card,61,False,2023-06-16
SUB103773,2024-06-16,Germany,Europe,28,Male,Standard,15.49,2,Tablet,Mobile Wallet,23,True,2026-05-30
SUB103774,2019-07-12,Germany,Europe,19,Male,Basic with Ads,6.99,1,Laptop,Debit Card,83,True,2026-05-30
SUB103775,2020-06-14,South Korea,East Asia,51,Female,Premium,22.99,4,Smart TV,Credit Card,72,True,2026-05-30
SUB103776,2025-12-18,Spain,Europe,32,Male,Premium,22.99,4,Mobile,Credit Card,5,True,2026-05-30
SUB103777,2026-05-15,United States,North America,45,Female,Premium,22.99,3,Mobile,Credit Card,1,False,2026-06-14
SUB103778,2021-11-01,France,Europe,32,Male,Basic with Ads,6.99,1,Laptop,Mobile Wallet,55,True,2026-05-30
SUB103779,2020-04-07,Indonesia,Southeast Asia,52,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,74,True,2026-05-30
SUB103780,2020-11-18,United States,North America,23,Male,Basic with Ads,6.99,1,Mobile,Debit Card,67,False,2026-01-06
SUB103781,2024-11-15,Canada,North America,51,Male,Standard,15.49,1,Smart TV,Credit Card,18,True,2026-05-30
SUB103782,2017-03-26,Australia,Oceania,47,Female,Basic with Ads,6.99,1,Mobile,Debit Card,111,False,2019-10-17
SUB103783,2024-07-18,United States,North America,13,Male,Premium,22.99,1,Smart TV,Mobile Wallet,22,True,2026-05-30
SUB103784,2023-11-30,South Korea,East Asia,29,Male,Premium,22.99,3,Smart TV,Credit Card,30,True,2026-05-30
SUB103785,2018-05-03,Australia,Oceania,49,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,98,True,2026-05-30
SUB103786,2025-12-30,Indonesia,Southeast Asia,57,Non-binary,Premium,22.99,3,Streaming Stick,Carrier Billing,5,True,2026-05-30
SUB103787,2022-09-17,United States,North America,45,Female,Standard,15.49,1,Smart TV,Debit Card,45,True,2026-05-30
SUB103788,2021-07-04,India,South Asia,30,Female,Standard,15.49,1,Smart TV,Gift Card,59,True,2026-05-30
SUB103789,2021-04-26,Spain,Europe,23,Male,Basic with Ads,6.99,1,Game Console,Credit Card,62,False,2021-07-18
SUB103790,2023-12-23,United States,North America,43,Male,Basic with Ads,6.99,1,Mobile,Debit Card,29,True,2026-05-30
SUB103791,2026-03-07,India,South Asia,30,Male,Premium,22.99,4,Game Console,Credit Card,2,True,2026-05-30
SUB103792,2024-07-19,United States,North America,31,Male,Standard,15.49,1,Smart TV,Credit Card,22,False,2026-05-02
SUB103793,2022-03-14,United States,North America,33,Male,Premium,22.99,1,Mobile,Gift Card,51,False,2025-11-03
SUB103794,2023-11-20,Japan,East Asia,47,Female,Basic with Ads,6.99,1,Smart TV,Carrier Billing,30,True,2026-05-30
SUB103795,2020-07-03,Mexico,Latin America,59,Female,Premium,22.99,4,Mobile,Debit Card,71,True,2026-05-30
SUB103796,2025-11-20,Mexico,Latin America,49,Male,Standard,15.49,2,Laptop,Credit Card,6,True,2026-05-30
SUB103797,2026-05-11,France,Europe,36,Female,Standard,15.49,1,Laptop,Mobile Wallet,1,True,2026-05-30
SUB103798,2023-07-25,United Kingdom,Europe,24,Male,Basic with Ads,6.99,1,Mobile,Debit Card,34,False,2024-03-11
SUB103799,2021-02-21,India,South Asia,44,Male,Standard,15.49,2,Smart TV,Debit Card,64,True,2026-05-30
SUB103800,2019-11-02,United States,North America,57,Female,Premium,22.99,2,Game Console,Credit Card,80,True,2026-05-30
SUB103801,2026-05-19,United States,North America,49,Male,Premium,22.99,1,Smart TV,Debit Card,1,True,2026-05-30
SUB103802,2025-10-20,India,South Asia,38,Female,Premium,22.99,1,Mobile,Gift Card,7,False,2026-03-21
SUB103803,2025-12-25,United States,North America,29,Undisclosed,Basic with Ads,6.99,1,Smart TV,Credit Card,5,True,2026-05-30
SUB103804,2016-09-10,United States,North America,40,Male,Standard,15.49,1,Mobile,Credit Card,118,True,2026-05-30
SUB103805,2023-06-08,United States,North America,51,Female,Standard,15.49,2,Smart TV,Credit Card,36,True,2026-05-30
SUB103806,2024-05-31,Mexico,Latin America,39,Male,Standard,15.49,2,Smart TV,PayPal,24,True,2026-05-30
SUB103807,2025-11-08,Brazil,Latin America,34,Male,Standard,15.49,1,Tablet,Debit Card,6,True,2026-05-30
SUB103808,2025-05-30,Argentina,Latin America,27,Female,Standard,15.49,1,Smart TV,Credit Card,12,False,2025-12-08
SUB103809,2020-04-20,Germany,Europe,69,Female,Premium,22.99,4,Smart TV,Credit Card,74,False,2021-01-08
