title_name,Watch_Hours,Plays,Completion
Glass Tide IV,250.535,201,62.32338308457712
Hamburg Ledger II,250.225,193,68.84145077720207
Berlin Paradox,250.09666666666666,58,78.40172413793104
Falling Hamburg II,250.03,46,74.11739130434783
Midnight Empire II,249.82,53,58.91698113207547
Iron Reckoning,249.6,41,73.79512195121951
Electric Seoul II,249.44833333333332,42,72.43333333333332
Hidden Hamburg,249.415,53,67.87358490566038
Bangkok Confession IV,248.72333333333333,193,66.65440414507772
Iron Circuit II,248.52166666666668,43,64.21860465116279
Electric Confession II,248.16333333333333,52,51.86538461538461
Sacred Mumbai IV,248.025,40,60.8
The Pact of Hamburg,247.695,50,66.344
Cairo Circuit IV,247.64166666666668,60,59.82333333333334
Lagos Legacy II,247.59,53,67.7
Toronto Cipher,247.255,41,62.81951219512195
Cairo Affair III,247.14666666666668,37,77.67027027027028
Last Legacy II,246.955,96,58.46875
The Legacy of Cairo IV,246.57666666666665,41,52.76341463414634
Paper Protocol,246.46166666666667,39,60.77179487179487
Tokyo Empire,246.27166666666668,38,61.718421052631584
Bangkok Garden,246.20333333333332,181,74.86906077348065
Lisbon Legacy II,246.09833333333333,206,72.40339805825244
Frozen Tokyo IV,246.0,62,76.30322580645162
The Kingdom of Seoul VII,245.88,265,61.55320754716981
Bangkok Lighthouse V,245.67666666666668,48,63.981249999999996
Forgotten Storm,245.42666666666668,79,56.83164556962025
Last Naples,245.30166666666668,209,65.81626794258374
The Garden of Madrid III,245.3,48,51.10833333333333
Neon Oslo,244.87166666666667,68,45.77205882352941
Gilded Madrid,244.80166666666668,40,78.9725
Scarlet Garden III,244.79666666666668,55,59.341818181818184
Lagos Affair II,244.52666666666667,42,68.09285714285714
Hidden Madrid,243.99666666666667,112,53.78928571428571
The Throne of Tokyo IV,243.96,55,55.43636363636364
Bogota Anatomy IV,243.75833333333333,40,67.71000000000001
Scarlet Bangkok VI,243.51666666666668,42,59.67380952380953
The Storm of Hamburg III,243.37833333333333,54,54.520370370370365
Tokyo Paradox IV,242.91333333333333,74,60.79189189189189
The Ledger of Berlin,242.66833333333332,193,78.58704663212436
Forgotten Protocol III,242.64000000000001,174,76.75632183908046
Istanbul Horizon III,242.27,68,65.17647058823529
Toronto Cipher II,242.15666666666667,43,47.723255813953486
Burning Istanbul III,241.7,45,62.446666666666665
Oslo Kingdom II,241.65,70,61.64428571428572
The River of Toronto III,241.64333333333332,50,55.54600000000001
Paper Horizon,241.57333333333332,53,73.70377358490566
Madrid Sanctuary III,241.51666666666668,48,60.385416666666664
Oslo Tide III,241.31666666666666,42,61.78333333333334
The Confession of Lisbon II,241.29666666666665,147,83.4625850340136
The Verdict of Oslo II,241.255,61,67.79672131147541
Savage River II,241.21833333333333,164,68.41341463414633
Iron Berlin IV,241.09333333333333,37,76.35675675675675
Shattered Lisbon II,240.87333333333333,195,60.74923076923077
Paper Sydney VI,240.72666666666666,146,76.6917808219178
Tender Departure,240.57333333333332,46,58.98913043478261
Bangkok Confession V,240.395,49,64.68571428571428
Gilded Hamburg VI,240.285,72,59.58611111111111
Toronto Anatomy V,240.23499999999999,97,51.59690721649484
Cairo Shadows III,240.20333333333335,44,60.66136363636363
Lagos Storm III,240.09333333333333,46,68.6804347826087
Electric Tokyo,239.745,41,49.9780487804878
The Garden of Marseille,239.70166666666665,52,56.90576923076923
Bogota Shadows III,239.29833333333335,70,77.69142857142856
The Frequency of Bogota,239.095,50,45.982
Hollow Affair II,239.08333333333334,40,57.8375
The Lighthouse of Bogota II,238.98166666666665,159,75.14779874213836
Oslo Reckoning III,238.81833333333333,50,47.762
Sydney Harvest,238.685,41,63.50731707317074
Berlin Echoes,238.61666666666667,47,56.40425531914894
Broken Ledger II,237.79,70,53.91857142857143
Phantom Confession,237.76,48,62.43958333333333
Gilded Paradox,237.69666666666666,96,58.95520833333333
Iron Marseille IV,237.37,34,51.720588235294116
Lisbon Heist,237.23,48,65.03125
Frozen Protocol II,237.19833333333332,58,64.91379310344827
Eternal Lisbon II,237.17833333333334,41,61.985365853658536
Istanbul Syndicate V,236.88333333333333,46,47.9804347826087
Eternal Seoul V,236.66666666666666,41,54.980487804878045
Lisbon Kingdom IV,236.36333333333334,43,54.967441860465115
Bangkok Requiem II,236.32666666666665,157,77.1936305732484
Burning Lisbon,235.98833333333334,254,63.3488188976378
Scarlet Naples II,235.95333333333332,218,66.95366972477063
Savage Jakarta IV,235.80333333333334,38,53.04210526315789
Distant Tokyo,235.545,212,67.33820754716982
The Ledger of Madrid III,234.96,156,71.72179487179487
Glass Detroit,234.95333333333332,40,55.072500000000005
The River of Madrid V,234.77166666666668,82,64.58292682926829
Hamburg Paradox II,234.455,42,59.397619047619045
Wild Jakarta,234.35666666666668,85,49.23882352941177
Madrid River II,234.05833333333334,70,79.61428571428571
Bangkok Departure II,234.025,166,67.66867469879519
Bangkok Tide II,233.92333333333335,53,73.57358490566038
Forgotten Istanbul V,233.84833333333333,67,71.23432835820896
The Algorithm of Berlin III,233.465,46,74.63913043478261
Scarlet Echoes,233.25333333333333,47,51.704255319148935
Whispering Storm,233.12,122,78.52213114754099
Falling Hamburg IV,232.73833333333334,271,67.80184501845018
Frozen Confession II,232.68333333333334,48,71.28333333333333
Reckless Odyssey,232.21,190,56.84578947368421
The Protocol of Lisbon II,231.70499999999998,44,54.00909090909091
Bangkok Horizon III,231.69666666666666,42,55.166666666666664
The Departure of Mumbai,231.54,44,44.78409090909091
The Legacy of Tokyo III,231.29166666666666,64,64.540625
Phantom Berlin,231.21333333333334,40,72.2475
Midnight Lagos VII,231.12833333333333,61,70.15573770491804
The Shadows of Seoul,231.1,44,60.372727272727275
Frozen Detroit IV,230.47333333333333,52,42.61346153846154
The Inheritance of Naples III,230.43666666666667,47,65.37446808510639
Glass Berlin,230.28666666666666,47,70.0
Broken Departure,230.15166666666667,46,46.3195652173913
The Requiem of Hamburg III,230.025,47,61.17659574468085
The Promise of Toronto IV,229.94666666666666,49,75.68979591836735
Velvet Algorithm II,229.92333333333335,44,44.66590909090909
The Paradox of Hamburg II,229.86166666666668,70,82.09142857142857
Scarlet Berlin III,229.64,221,63.62217194570136
Seoul Horizon,229.63166666666666,46,44.571739130434786
The Mirror of Bangkok II,229.45333333333335,132,82.77045454545456
Midnight Bangkok III,229.34833333333333,191,67.96753926701571
The Inheritance of Tokyo III,229.23,59,63.00677966101695
Lost Naples,229.15166666666667,65,61.84615384615385
Golden Istanbul VII,228.94,203,60.793596059113305
The Cipher of Oslo,228.65,97,60.9659793814433
Silent Empire,228.62,46,50.71739130434783
Paper Oslo,228.565,218,69.13027522935779
Iron Confession,228.425,46,57.51739130434783
The Sanctuary of Hamburg III,228.27666666666667,34,59.94411764705882
The Heist of Jakarta III,228.23166666666668,55,61.17454545454545
Phantom Oslo II,227.995,43,66.69302325581396
Reckless Berlin II,227.91,154,66.26753246753248
The Harvest of Lisbon VI,227.9,262,84.17709923664123
The Promise of Istanbul III,227.82833333333332,47,49.46382978723405
The Requiem of Bogota II,227.66666666666666,46,61.87173913043478
Istanbul Inheritance,227.595,167,68.1437125748503
The Requiem of Detroit,227.58,39,55.579487179487174
Sydney River,227.49166666666667,173,78.89884393063583
Electric Bogota,227.48,144,66.28055555555555
The Ledger of Detroit,227.47833333333332,51,44.6078431372549
Rising Throne,227.45666666666668,44,64.62045454545455
Golden Garden IV,227.37,41,49.517073170731706
Glass Bogota II,226.70499999999998,42,51.40238095238095
Broken Verdict II,226.55166666666668,117,76.42820512820514
The Horizon of Berlin V,226.48833333333334,121,72.93057851239669
Burning Throne III,226.335,47,57.33404255319149
The Horizon of Lisbon III,226.15166666666667,50,52.49
The Algorithm of Toronto II,226.10666666666665,137,77.36569343065693
The Odyssey of Toronto III,225.975,142,74.01830985915493
Shattered Bogota,225.47833333333332,67,61.18358208955224
The Mirror of Marseille,225.13833333333332,54,53.451851851851856
Hamburg Odyssey V,225.025,115,73.83478260869565
Istanbul Mirror II,224.71166666666667,44,59.85
Tokyo Promise III,224.56666666666666,63,62.17619047619048
The Departure of Tokyo II,224.41666666666666,130,65.55230769230769
The Echoes of Bangkok III,224.37,43,59.2906976744186
Forgotten Sydney,224.27,133,71.75338345864662
The Confession of Naples,224.13333333333333,44,77.175
The Syndicate of Bangkok II,224.12666666666667,137,68.64452554744526
Iron Shadows,223.83666666666667,65,73.26615384615386
The Odyssey of Hamburg,223.77666666666667,43,56.77441860465117
Golden Bangkok,223.265,91,56.84175824175824
Jakarta Syndicate,222.91166666666666,45,79.04222222222222
Toronto Protocol II,222.555,216,60.608333333333334
The Tide of Istanbul II,222.03833333333333,60,59.215
Crimson Odyssey III,221.99166666666667,165,72.07878787878788
Lost Jakarta,221.775,121,74.81322314049586
Marseille Garden IV,221.64166666666668,49,55.16122448979592
Jakarta Departure III,221.26,266,63.171428571428564
Phantom Naples III,221.04333333333332,38,46.15526315789474
Reckless Garden II,220.99,150,70.71
Sydney Expedition II,220.94666666666666,44,62.75909090909091
Savage Mirror II,220.68666666666667,43,53.46279069767442
The Heist of Bogota III,220.65,39,65.04102564102564
Eternal Bogota III,220.57833333333335,42,74.48809523809524
Crimson Expedition,220.55,151,82.67549668874172
Crimson Sydney II,220.345,40,57.385000000000005
The Mirror of Jakarta II,220.21333333333334,42,65.53571428571429
Crimson Inheritance II,220.21,124,80.7233870967742
Detroit Legacy,220.16833333333332,50,45.873999999999995
Bogota Algorithm III,219.76666666666665,62,79.94999999999999
Glass Sanctuary,219.37833333333333,53,67.4943396226415
Phantom Madrid III,219.33166666666665,45,47.47555555555556
Seoul Echoes,219.09666666666666,157,71.56178343949045
Madrid Protocol IV,219.01666666666668,61,54.96065573770492
The Empire of Madrid II,218.45000000000002,210,60.0152380952381
The Throne of Madrid II,218.26333333333332,79,53.1367088607595
Istanbul Circuit,218.13,168,74.9077380952381
Jakarta Kingdom II,218.10333333333332,40,65.4325
Cairo Anatomy IV,217.89666666666668,42,72.0547619047619
Madrid Departure III,217.39166666666665,40,50.3175
The Anatomy of Cairo III,217.04666666666665,132,78.92878787878789
The Empire of Berlin V,216.94333333333333,51,79.75686274509803
The Syndicate of Bogota,216.93333333333334,38,42.92368421052631
Forgotten Detroit III,216.88333333333333,135,73.58148148148148
Electric Crown III,216.46,203,74.38719211822661
Gilded Algorithm III,216.32333333333332,34,75.73823529411764
Lost Toronto II,216.32333333333332,231,85.13549783549783
The Empire of Detroit II,216.26500000000001,46,52.24347826086956
The Inheritance of Naples V,216.20666666666668,173,69.43236994219653
Jakarta Cipher,216.15166666666667,190,62.62421052631579
Distant Jakarta III,216.07,32,60.284375
Lost Mumbai II,215.95,139,71.16187050359713
Endless Cairo,215.93333333333334,174,59.0948275862069
The Lighthouse of Tokyo,215.88833333333335,53,59.89622641509434
Last Berlin II,215.865,53,55.409433962264146
The Kingdom of Jakarta IV,215.70166666666665,39,49.82820512820513
Gilded Bogota,215.14666666666668,39,68.95384615384614
Frozen Syndicate,214.95333333333332,39,61.241025641025644
Iron Odyssey,214.95166666666668,111,81.81711711711712
Shattered Frequency II,214.80833333333334,40,67.1275
Hamburg Odyssey III,214.565,175,71.42514285714286
The Protocol of Berlin IV,214.51833333333332,56,80.08214285714287
Silent Syndicate III,214.495,40,56.7375
Frozen Lagos,214.285,214,66.02429906542056
Falling Garden II,213.97166666666666,170,58.089411764705886
Tender Affair,213.88833333333332,48,53.47083333333333
Mumbai Empire II,213.385,96,80.82395833333334
The Odyssey of Bogota II,213.21166666666667,71,73.24788732394367
Lost Legacy,212.85333333333332,163,79.13926380368099
Hamburg Protocol II,212.67833333333334,37,65.30810810810812
Lagos Sanctuary,212.45166666666665,35,48.17714285714286
Hollow Expedition,212.40666666666667,37,52.18378378378378
The Syndicate of Jakarta II,212.4,179,65.32122905027933
Bogota Promise,212.17666666666668,234,61.825213675213675
Hollow Berlin II,212.02333333333334,43,52.45813953488371
Tokyo Heist,211.99833333333333,44,61.76818181818182
Electric Empire,211.70499999999998,44,43.875
Last Marseille V,211.67166666666668,40,62.25750000000001
The Legacy of Bogota,211.355,175,77.09371428571428
Broken Oslo II,211.195,44,70.24318181818181
Frozen Marseille,210.79166666666666,170,63.04882352941176
Neon Affair,210.73166666666668,36,65.03888888888889
The Lighthouse of Marseille,210.70000000000002,53,58.45849056603774
The Harvest of Toronto,210.22333333333333,39,64.17435897435898
Detroit Reckoning,209.92166666666665,37,57.894594594594594
Detroit Departure II,209.43,79,69.76329113924051
Reckless Hamburg,208.965,45,66.33777777777777
Whispering Mumbai,208.91666666666666,161,78.64409937888199
Hidden Madrid III,208.77666666666667,57,49.835087719298244
Midnight Odyssey,208.68666666666667,40,62.114999999999995
The Shadows of Berlin II,208.66,89,45.975280898876406
Shattered Pact,208.65833333333333,72,68.99583333333334
The Ledger of Seoul,208.64833333333334,163,67.36871165644172
The Kingdom of Seoul II,208.16833333333335,37,53.575675675675676
The Protocol of Jakarta IV,208.14166666666668,199,65.37386934673367
Hidden Cairo,207.83166666666668,179,68.97541899441342
Last Departure III,207.81666666666666,171,63.95964912280702
Restless Istanbul II,206.32166666666666,154,69.29935064935066
The Mirror of Marseille II,206.105,36,58.425000000000004
Quiet Hamburg III,205.92833333333334,131,67.8526717557252
The Crown of Oslo,205.70166666666668,36,62.794444444444444
The Tide of Detroit,205.29,38,71.08684210526316
Wild Tokyo II,205.28666666666666,37,42.035135135135135
Hollow Mumbai,205.04333333333332,137,77.41605839416059
Golden Circuit,205.02,49,65.37959183673469
Shattered Mirror III,204.33333333333334,43,61.44883720930233
Glass Seoul V,204.26,46,39.643478260869564
Marseille Confession VI,204.05333333333334,113,73.20973451327434
Lisbon Throne III,203.95333333333335,54,69.94444444444444
Hollow Toronto IV,203.67166666666668,42,54.89523809523809
Endless Empire,203.63166666666666,34,53.95882352941177
Hamburg Tide II,203.10166666666666,113,81.69646017699115
Hidden Circuit III,202.99,53,74.60943396226415
Distant Departure III,202.85166666666666,52,75.99230769230769
Madrid Syndicate III,202.84833333333333,65,57.7876923076923
Tokyo Heist III,202.63833333333332,170,71.51941176470588
Shattered Lisbon V,202.59,69,57.575362318840575
Eternal Lagos VII,202.375,40,63.235
The Confession of Oslo III,201.97833333333332,161,58.80869565217392
Last Oslo V,201.79833333333332,213,55.72723004694836
Marseille Garden,201.67333333333335,135,73.47037037037038
Jakarta Lighthouse III,201.47,174,68.78850574712644
Electric Echoes,201.07999999999998,44,54.40909090909091
The Paradox of Istanbul,201.06,46,54.630434782608695
The Crown of Tokyo VI,200.98166666666665,52,52.70384615384615
Falling Promise II,200.93666666666667,137,75.86569343065693
Marseille Requiem,200.89166666666668,34,50.35588235294117
Cairo Lighthouse,200.84666666666666,47,69.67234042553191
Electric Sydney,200.68833333333333,122,70.49344262295082
Naples Lighthouse,200.61833333333334,56,59.70357142857143
Tender Hamburg,200.55333333333334,152,65.97434210526316
Brilliant Cairo III,200.485,36,58.00555555555555
Reckless Mumbai II,200.3,57,73.98245614035088
Lisbon Pact II,200.03166666666667,74,82.74594594594595
Mumbai Cipher IV,200.03166666666667,39,72.57692307692308
Iron Pact,199.92666666666668,42,59.4952380952381
Crimson Mirror V,199.815,47,60.738297872340425
Rising Tide VI,199.74,55,45.39272727272727
Midnight Jakarta V,199.6,44,63.002272727272725
The Algorithm of Sydney II,199.335,125,77.1616
Bangkok Shadows II,199.23833333333334,77,71.54545454545455
Silent Heist,199.20833333333334,57,67.21228070175438
Scarlet Ledger,198.925,54,61.398148148148145
Endless Crown,198.665,44,50.16818181818182
Madrid Kingdom III,198.09166666666667,248,50.98467741935484
Golden Cairo III,198.065,34,54.2764705882353
Broken Seoul III,198.05333333333334,52,59.35192307692308
Eternal Crown,197.9,57,57.86842105263158
Forgotten Istanbul VII,197.73166666666665,45,67.6
Seoul Legacy,197.40333333333334,38,64.93157894736842
The Requiem of Hamburg II,197.32666666666665,45,56.224444444444444
